Semana,Producto_ID,State_ID,cluster,Demanda_uni_equil
10,34914,23.0,22,949.3000000000001
10,30249,26.0,22,22.7
10,31484,6.0,22,48.3
11,42122,2.0,22,35.8
11,8865,12.0,22,93.69999999999999
11,32204,12.0,22,310.0
10,35977,1.0,22,16.9
11,34469,6.0,22,138.10000000000002
11,43199,20.0,22,27.299999999999997
10,33734,20.0,22,27.299999999999997
11,43074,5.0,22,859.7
11,40747,13.0,22,30.0
11,33267,9.0,22,11.899999999999999
11,31502,31.0,22,55.599999999999994
11,32961,1.0,22,23.6
10,141,20.0,10,56.5
10,44859,4.0,22,10.100000000000001
11,31580,4.0,22,22.9
10,5460,23.0,22,249.4
11,43038,6.0,22,146.5
11,31473,12.0,22,13.1
11,34786,14.0,22,357.8
10,34056,23.0,22,10.5
11,31584,4.0,22,13.7
11,32204,24.0,22,35.8
11,31580,22.0,22,27.6
11,44495,1.0,22,34.900000000000006
10,31512,23.0,22,51.9
11,34255,18.0,22,119.0
11,32961,22.0,22,3.0
11,1284,23.0,22,8.0
10,31520,17.0,22,16.6
9,3526,2.0,22,103.0
10,37361,30.0,22,802.2999999999998
11,1064,1.0,25,9335.700000000013
10,37402,14.0,22,433.3
11,43199,0.0,22,729.7
11,49028,5.0,22,2484.2
10,30575,12.0,22,581.5
11,32204,21.0,22,183.5
11,33680,13.0,22,91.2
11,31033,2.0,22,214.39999999999998
10,31186,5.0,22,74.19999999999999
10,33189,16.0,22,19.7
11,890,20.0,16,28.0
11,35108,17.0,22,59.5
10,49992,22.0,22,25.7
11,33241,3.0,22,20.200000000000003
11,32961,16.0,22,5.5
11,32963,17.0,22,10.8
11,36978,2.0,22,122.6
9,33264,16.0,22,37.0
9,31298,30.0,22,893.0
10,1309,2.0,22,12504.500000000025
10,31717,3.0,22,3636.899999999998
10,1064,18.0,25,1057.2
10,45143,16.0,22,25373.799999999996
10,43068,0.0,22,6059.399999999998
11,43307,19.0,22,2802.7
10,1182,28.0,16,1166.8999999999996
11,43316,15.0,22,1162.799999999999
10,2425,15.0,22,4570.4
10,33672,2.0,22,446.9000000000001
10,1182,17.0,16,2093.100000000001
10,30214,8.0,22,260.5
11,5337,20.0,22,67.5
11,32393,13.0,22,1334.8999999999999
11,34053,6.0,22,5054.800000000001
11,30552,31.0,22,86.50000000000001
11,48577,10.0,22,276.79999999999995
11,49972,8.0,22,124.10000000000002
11,43204,0.0,22,1862.6000000000001
11,35147,6.0,22,350.20000000000005
10,30552,14.0,22,511.19999999999993
10,31514,0.0,22,700.6000000000001
10,31392,23.0,22,183.9
10,3333,4.0,22,352.29999999999984
11,31625,6.0,22,72.89999999999999
10,36537,28.0,22,134.9
11,45296,14.0,22,317.6
10,32933,2.0,22,366.9
10,43342,19.0,22,404.7
10,43169,20.0,22,146.0
11,43246,13.0,22,511.29999999999995
10,1147,2.0,16,66.6
10,34050,0.0,22,155.29999999999998
11,35145,24.0,22,324.5
11,48996,1.0,22,3352.3999999999996
10,36408,24.0,22,90.6
11,43052,4.0,22,50.5
10,43039,24.0,22,236.89999999999998
11,32939,16.0,22,47.3
10,36008,1.0,22,150.39999999999998
10,43136,24.0,22,303.90000000000003
11,31484,0.0,22,42.5
10,43039,23.0,22,403.80000000000007
11,32934,26.0,22,265.90000000000003
11,36912,5.0,22,2.1
11,32222,1.0,22,51.2
10,2025,31.0,22,138.3
10,31690,32.0,22,101.30000000000001
11,37187,4.0,22,19.7
10,30555,31.0,22,17.7
10,30385,0.0,22,739.2
11,43062,11.0,22,114.3
10,40680,27.0,22,13.3
10,31596,12.0,22,126.30000000000001
10,34264,7.0,22,533.9
10,37265,5.0,22,110.30000000000001
11,6700,14.0,22,8.4
11,43220,15.0,22,42.3
10,32953,23.0,22,62.800000000000004
10,36008,15.0,22,3.0
11,43059,16.0,22,200.6
11,37187,16.0,22,24.799999999999997
10,46962,5.0,22,22.8
11,43343,23.0,22,92.4
10,31780,18.0,22,37.4
11,32962,20.0,22,126.6
11,5350,14.0,22,21.3
10,31200,9.0,22,151.7
10,31512,30.0,22,34.1
10,6476,28.0,22,288.6
10,31485,14.0,22,10.9
10,30375,16.0,22,27.3
10,33265,10.0,22,7.3
11,31031,21.0,22,17.0
11,43197,21.0,22,65.3
11,40985,19.0,22,0.9000000000000001
11,34851,19.0,22,25.8
11,5200,25.0,22,1296.3
11,46716,7.0,22,14.4
11,34933,8.0,22,11.0
10,31779,15.0,22,8.7
9,34786,22.0,22,6713.0
9,31775,18.0,22,60.0
9,6645,5.0,22,17.0
10,35484,8.0,22,8176.000000000004
10,43202,7.0,22,5554.9000000000015
11,36090,7.0,22,46.0
11,34255,12.0,22,3744.199999999997
10,37574,12.0,22,904.1999999999999
10,1272,0.0,22,3066.1999999999994
11,49028,0.0,22,6999.000000000001
10,43398,7.0,22,4025.1999999999994
11,31466,1.0,22,684.4000000000001
10,30548,21.0,22,535.4
10,8931,13.0,22,641.5999999999999
11,35119,1.0,22,2447.3999999999987
11,36639,4.0,22,214.20000000000002
11,36336,2.0,22,387.7999999999999
11,33196,15.0,22,220.80000000000004
10,30693,1.0,22,1310.5999999999997
10,739,3.0,22,27.799999999999997
10,36147,9.0,22,450.1
10,42227,0.0,22,2313.7999999999997
11,132,23.0,28,89.6
10,46301,17.0,22,291.1
10,43383,5.0,22,94.1
11,46114,17.0,22,71.5
10,49740,0.0,22,87.80000000000001
11,35631,12.0,22,17.1
10,36731,2.0,22,4.3
11,1143,7.0,22,2.0
10,47950,17.0,22,14.6
9,6490,18.0,22,954.0
9,1899,21.0,22,20.0
9,32204,15.0,22,137.0
9,31519,5.0,22,5.0
9,36940,9.0,22,11.0
10,1242,31.0,16,3926.8
10,35309,16.0,22,8410.79999999999
10,37569,5.0,22,1608.4999999999995
10,32303,2.0,22,7988.699999999992
10,43066,4.0,22,2414.0999999999976
10,30531,23.0,22,1442.6000000000008
11,1238,15.0,29,3562.8000000000065
10,43197,11.0,22,5788.5000000000055
10,48421,6.0,22,1785.1999999999998
10,1230,6.0,25,2470.6000000000013
11,43187,7.0,22,4038.9000000000065
10,1216,15.0,22,1921.5999999999985
11,4910,1.0,22,4463.899999999996
10,43316,28.0,22,1395.400000000001
10,43065,6.0,22,1502.599999999998
11,33672,8.0,22,29.7
11,31471,6.0,22,3243.5
11,43175,7.0,22,1585.4
10,72,32.0,6,620.8
11,43207,10.0,22,15861.200000000012
10,44371,19.0,22,1511.5
11,31511,14.0,22,172.5
11,1125,23.0,1,4583.200000000002
10,43156,0.0,22,2937.7999999999997
10,32303,29.0,22,940.3000000000002
10,42434,20.0,22,720.5
10,34208,19.0,22,1121.6999999999996
10,31720,8.0,22,335.3
10,8931,10.0,22,328.79999999999995
11,34054,10.0,22,3689.3
11,43052,1.0,22,1972.8000000000002
11,30569,29.0,22,730.0
10,43040,24.0,22,731.1000000000001
10,1120,4.0,22,3264.199999999999
11,37403,10.0,22,801.1999999999998
11,34255,7.0,22,1043.3999999999999
11,35455,21.0,22,639.5999999999999
10,43059,12.0,22,1469.7999999999997
11,35456,10.0,22,793.0999999999999
11,47336,14.0,22,408.29999999999995
11,3919,3.0,22,290.99999999999994
10,35727,32.0,22,857.7
10,328,30.0,3,81.6
11,32873,22.0,22,323.29999999999995
11,2025,4.0,22,960.9000000000001
10,47124,10.0,22,157.79999999999998
10,48996,25.0,22,3905.8
11,31586,8.0,22,135.5
10,5376,14.0,22,443.5
10,34328,19.0,22,58.3
11,34211,13.0,22,1301.7
11,43028,9.0,22,79.69999999999999
10,35841,31.0,22,4.300000000000001
10,32802,30.0,22,253.8
11,43219,9.0,22,23.099999999999998
11,739,5.0,22,91.10000000000001
10,35516,2.0,22,368.1
11,37361,7.0,22,34.1
10,31580,16.0,22,98.0
10,31580,11.0,22,83.30000000000001
10,42792,8.0,22,202.60000000000002
10,31782,23.0,22,19.9
10,43062,19.0,22,84.5
11,30554,7.0,22,502.80000000000007
10,30215,10.0,22,84.19999999999999
10,48019,0.0,22,145.7
10,31309,14.0,22,159.7
11,44829,22.0,22,152.6
11,48419,28.0,22,43.099999999999994
11,43305,4.0,22,224.50000000000003
10,641,30.0,22,96.3
10,47336,18.0,22,237.60000000000005
10,47068,20.0,22,89.8
11,6490,32.0,22,508.1
11,145,28.0,10,47.5
11,34056,23.0,22,14.6
10,44495,23.0,22,281.7
11,34206,29.0,22,158.9
10,34211,28.0,22,443.0
10,31511,29.0,22,90.19999999999999
11,30375,18.0,22,179.7
10,43027,22.0,22,401.9
10,43027,13.0,22,332.4
11,43196,17.0,22,77.69999999999999
11,31031,4.0,22,38.8
10,43198,25.0,22,72.5
10,37427,29.0,22,42.3
10,43060,26.0,22,45.900000000000006
11,31466,28.0,22,38.5
10,43052,4.0,22,28.199999999999996
10,30531,17.0,22,148.7
10,42225,32.0,22,1148.0
11,35031,3.0,22,70.5
10,44859,2.0,22,36.900000000000006
10,43160,2.0,22,398.8
10,630,6.0,1,17.599999999999998
11,714,14.0,22,10.299999999999999
10,48996,29.0,22,569.8
10,7829,9.0,22,138.4
10,30423,2.0,22,101.10000000000001
11,135,13.0,28,4.6
11,35711,17.0,22,24.5
11,43192,10.0,22,23.7
11,34786,20.0,22,367.6
10,32642,2.0,22,36.3
11,35644,14.0,22,4.0
11,33244,19.0,22,2.4
11,32815,31.0,22,6.6
10,31511,16.0,22,73.0
11,31192,12.0,22,16.1
11,31467,30.0,22,35.2
11,37210,26.0,22,13.4
11,34468,2.0,22,25.0
11,45567,20.0,22,106.0
11,634,29.0,16,2.3
11,35247,12.0,22,14.600000000000001
10,31596,6.0,22,33.0
11,43230,27.0,22,105.5
11,37264,22.0,22,10.6
11,37577,17.0,22,15.0
11,31590,0.0,22,3.9
9,31596,22.0,22,30.0
9,49738,3.0,22,54.0
9,43230,15.0,22,271.0
9,34200,12.0,22,453.0
10,43069,27.0,22,4273.000000000003
10,31392,2.0,22,433.10000000000014
10,30007,12.0,22,454.4
10,31500,1.0,22,1181.0
10,32281,5.0,22,15.9
11,47612,16.0,22,475.0
11,45293,0.0,22,1342.0
11,35247,0.0,22,153.20000000000002
11,48246,17.0,22,103.7
11,37015,12.0,22,14.4
10,36151,9.0,22,230.49999999999997
11,44576,28.0,22,7.0
11,47958,27.0,22,1.9
10,31499,3.0,22,3.6
11,100,0.0,23,9.0
9,43360,25.0,22,120.0
9,33189,4.0,22,2.0
9,31580,30.0,22,93.0
10,43285,1.0,22,95211.10000000027
10,1230,1.0,25,9779.699999999979
10,34226,2.0,22,214.39999999999998
10,3894,21.0,22,3276.3999999999996
11,1278,15.0,1,27080.9
11,31512,29.0,22,447.4000000000001
11,35516,2.0,22,433.79999999999995
10,30569,27.0,22,655.0
10,47840,18.0,22,1694.5
10,303,10.0,26,849.1999999999998
11,35456,3.0,22,1597.4000000000005
11,34892,10.0,22,1730.9000000000005
10,5707,2.0,22,637.0
11,1109,14.0,22,3390.499999999999
11,1240,23.0,29,2372.200000000001
11,36598,3.0,22,1283.1
11,43064,12.0,22,3349.3
10,37569,11.0,22,499.7000000000001
10,36598,1.0,22,797.4000000000001
11,34206,9.0,22,2284.7000000000003
10,33734,0.0,22,999.0999999999999
11,31506,16.0,22,396.29999999999995
11,43039,12.0,22,1300.6000000000001
11,46772,29.0,22,2142.099999999999
10,1182,23.0,16,2272.2000000000003
10,4910,25.0,22,879.8
10,30552,6.0,22,783.7
10,45143,10.0,22,9347.900000000001
10,42792,3.0,22,2091.6000000000004
10,31307,21.0,22,226.20000000000005
11,3631,30.0,22,456.29999999999995
11,43129,11.0,22,143.6
10,31586,6.0,22,140.3
10,5337,14.0,22,377.0000000000001
10,3144,15.0,22,543.5
10,35144,22.0,22,21.0
11,43215,13.0,22,329.9000000000001
10,30574,3.0,22,1822.0
10,32953,0.0,22,1726.6999999999998
11,35052,0.0,22,1265.1
11,37442,1.0,22,75.5
11,34794,15.0,22,229.9
11,1700,21.0,22,1323.3999999999996
11,48117,32.0,22,113.8
11,31590,28.0,22,47.7
11,43174,6.0,22,73.6
11,34211,19.0,22,838.0
11,43160,5.0,22,292.6
11,43067,24.0,22,204.3
11,43070,19.0,22,0.6000000000000001
10,48579,10.0,22,23.7
10,30215,7.0,22,20.0
10,30314,10.0,22,209.5
10,43186,8.0,22,6.3999999999999995
10,1144,10.0,22,502.8
10,43027,6.0,22,266.70000000000005
10,31590,11.0,22,103.80000000000001
11,32962,0.0,22,1123.8
11,43082,1.0,22,179.1
11,35119,30.0,22,94.9
10,37057,2.0,22,721.9000000000001
10,31298,25.0,22,56.60000000000001
10,34226,7.0,22,122.70000000000002
11,40217,9.0,22,4.1
10,43156,4.0,22,889.3999999999999
10,42792,25.0,22,209.39999999999998
11,30007,16.0,22,322.3
11,43000,7.0,22,218.09999999999997
10,33260,7.0,22,77.4
10,34204,24.0,22,153.0
11,31031,22.0,22,8.1
10,43161,6.0,22,348.2
10,31031,23.0,22,21.9
10,33265,9.0,22,26.200000000000003
11,35527,13.0,22,343.7
10,30314,8.0,22,1043.6000000000001
11,43175,16.0,22,12.5
11,43062,8.0,22,64.9
10,43082,2.0,22,125.00000000000001
10,45293,1.0,22,2238.2000000000003
11,36998,2.0,22,37.6
11,7724,2.0,22,45.900000000000006
10,34617,19.0,22,184.2
11,35453,25.0,22,77.9
10,43039,20.0,22,184.2
11,8863,8.0,22,45.199999999999996
10,34212,29.0,22,780.2
11,48029,23.0,22,6.2
11,45296,16.0,22,366.5
11,43307,23.0,22,247.00000000000003
11,4280,26.0,22,283.5
10,43198,22.0,22,17.1
10,6437,28.0,22,74.4
11,34851,2.0,22,94.8
10,145,31.0,10,45.9
11,31582,14.0,22,22.400000000000002
11,33260,8.0,22,17.299999999999997
10,45527,6.0,22,30.5
9,31484,18.0,22,43.0
9,72,18.0,6,2789.0
9,1126,18.0,1,740.0
9,1164,18.0,22,89.0
9,45449,21.0,22,1098.0
9,5710,22.0,22,24.0
9,35728,18.0,22,797.0
9,44576,4.0,22,31.0
10,34215,24.0,22,1583.2999999999993
10,1220,0.0,22,28357.699999999957
11,1687,3.0,22,3201.999999999996
10,37569,1.0,22,1828.5999999999992
10,2025,25.0,22,1065.2
10,47611,16.0,22,1161.3000000000002
10,35896,1.0,22,1554.5
11,48961,17.0,22,821.8000000000006
10,36537,8.0,22,269.3
11,36964,7.0,22,366.69999999999993
11,34055,17.0,22,3735.1000000000004
11,36773,8.0,22,19.7
10,43173,21.0,22,677.7
11,49944,5.0,22,500.2999999999999
11,48912,21.0,22,63.5
11,36024,1.0,22,13.399999999999999
11,48597,13.0,22,23.5
11,48127,1.0,22,113.70000000000002
11,5340,0.0,22,94.89999999999999
10,32334,10.0,22,45.1
9,43316,25.0,22,94.0
9,33264,23.0,22,1.0
9,48557,12.0,22,509.0
9,303,30.0,26,1310.0
9,635,30.0,25,111.0
9,43188,4.0,22,1433.0
11,1277,28.0,1,1952.1000000000008
11,1230,22.0,25,1863.9000000000055
11,1240,8.0,29,12784.000000000024
10,43209,12.0,22,3543.600000000001
11,1146,25.0,22,2434.5999999999995
11,30552,9.0,22,1875.8000000000002
11,30532,5.0,22,17315.600000000006
10,1232,25.0,25,3010.000000000001
10,46772,18.0,22,4894.4
10,3144,27.0,22,526.8
10,1125,23.0,1,7158.699999999999
11,37495,9.0,22,1267.2000000000003
11,35516,1.0,22,3213.1000000000004
11,40450,1.0,22,1722.5999999999997
10,31467,4.0,22,2245.6000000000004
10,1120,1.0,22,5277.9
11,37427,10.0,22,650.6999999999998
11,3631,8.0,22,2513.0999999999976
11,1147,2.0,16,45.9
10,49028,1.0,22,14663.8
10,4245,23.0,22,1128.8999999999994
11,1700,1.0,22,1691.7000000000003
10,43160,6.0,22,182.0
10,1064,13.0,25,189.79999999999995
10,41843,1.0,22,7062.100000000003
11,4270,16.0,22,1623.599999999999
10,1284,31.0,22,146.6
10,34802,5.0,22,3036.5999999999995
11,32873,31.0,22,151.09999999999997
11,35309,26.0,22,1366.8
11,40447,8.0,22,1166.1000000000004
11,972,14.0,22,480.5999999999999
11,32936,22.0,22,281.20000000000005
10,33264,0.0,22,44.2
10,31580,30.0,22,45.49999999999999
10,43169,25.0,22,47.4
11,31310,12.0,22,758.1999999999998
11,36692,2.0,22,211.39999999999998
11,43199,12.0,22,101.19999999999999
10,37272,1.0,22,323.50000000000006
11,31513,1.0,22,516.3000000000001
11,40447,21.0,22,1191.7
11,35106,25.0,22,342.40000000000003
11,35145,27.0,22,244.7
11,37577,1.0,22,171.20000000000005
10,31392,28.0,22,310.8
11,35144,8.0,22,224.09999999999997
11,46876,0.0,22,4567.400000000001
10,47612,18.0,22,86.2
10,32640,31.0,22,19.3
10,1278,28.0,1,184.6
11,34255,17.0,22,163.3
11,5355,3.0,22,259.79999999999995
10,35148,21.0,22,905.7
10,35148,2.0,22,1078.7000000000003
11,30215,22.0,22,26.299999999999997
11,34212,20.0,22,563.3
10,31485,26.0,22,43.5
10,31200,2.0,22,740.0
10,43190,10.0,22,543.2
10,31485,28.0,22,20.7
11,30252,27.0,22,13.2
10,43065,9.0,22,255.5
11,35113,1.0,22,22.099999999999998
11,32353,7.0,22,111.8
10,31277,0.0,22,81.5
11,37442,4.0,22,6.2
10,33244,3.0,22,32.8
11,30415,7.0,22,171.39999999999998
10,43202,15.0,22,151.1
11,6490,10.0,22,1364.2
10,45447,24.0,22,473.70000000000005
11,37580,23.0,22,60.9
11,33382,0.0,22,80.0
11,5328,27.0,22,29.8
11,35244,5.0,22,82.8
10,34785,27.0,22,307.6
10,48345,26.0,22,47.5
10,35841,16.0,22,116.69999999999999
10,30235,24.0,22,56.9
10,33261,4.0,22,55.2
11,30187,5.0,22,208.5
10,33190,1.0,22,30.500000000000004
11,32873,17.0,22,17.5
10,48029,5.0,22,29.9
10,34333,21.0,22,4.9
10,43377,10.0,22,47.599999999999994
10,37580,2.0,22,25.6
10,34200,10.0,22,63.0
10,32952,16.0,22,2.5
11,44859,18.0,22,12.600000000000001
10,30218,9.0,22,3.8
11,48597,3.0,22,3.4000000000000004
10,34328,5.0,22,213.29999999999995
10,132,23.0,28,331.4
11,43343,25.0,22,109.9
11,48019,13.0,22,3.9000000000000004
10,53,2.0,27,10.5
11,34793,8.0,22,68.1
11,42437,8.0,22,9.2
9,32281,18.0,22,27.0
9,35412,23.0,22,393.0
11,325,0.0,3,3001.0999999999985
10,31690,0.0,22,3712.899999999999
11,36262,5.0,22,980.4999999999995
11,1120,6.0,22,1655.5000000000002
11,34333,25.0,22,41.10000000000001
10,33382,2.0,22,121.30000000000001
11,49736,0.0,22,134.20000000000002
11,31498,24.0,22,60.599999999999994
11,30177,1.0,22,441.1
10,7144,29.0,22,248.19999999999996
10,46106,17.0,22,523.5
11,36400,26.0,22,4.0
11,4234,0.0,22,10.5
9,34865,23.0,22,4311.0
9,45296,18.0,22,634.0
9,35144,10.0,22,2795.0
9,34794,5.0,22,284.0
11,1150,27.0,22,2528.4000000000015
10,1064,26.0,25,195.29999999999998
11,1182,1.0,16,23839.400000000012
11,43084,9.0,22,1648.5999999999985
10,48077,3.0,22,345.4
10,40930,7.0,22,2074.7
11,37202,27.0,22,732.5
11,31506,3.0,22,2319.800000000001
10,4270,25.0,22,4173.0
11,1145,4.0,22,1253.0
11,43121,9.0,22,1669.7000000000007
10,36610,16.0,22,12039.0
10,31466,2.0,22,289.5
10,48417,10.0,22,1230.7
10,31423,14.0,22,817.9000000000001
10,30531,14.0,22,1433.8999999999999
10,35527,28.0,22,354.7
11,36823,11.0,22,422.49999999999994
10,35456,31.0,22,317.49999999999994
10,37574,3.0,22,184.0
11,43188,24.0,22,151.3
10,31717,24.0,22,140.99999999999997
11,6469,31.0,22,85.1
10,36537,13.0,22,395.5
11,34211,12.0,22,981.7
10,2025,16.0,22,452.1
11,325,25.0,3,12.6
10,35141,20.0,22,372.90000000000003
10,31089,0.0,22,993.7
10,36975,16.0,22,309.1
11,31470,14.0,22,51.8
10,43256,1.0,22,413.90000000000003
11,43227,2.0,22,294.20000000000005
11,34333,9.0,22,21.4
10,48119,15.0,22,49.900000000000006
11,40886,25.0,22,92.29999999999998
10,43345,10.0,22,196.7
10,42128,1.0,22,2454.2000000000003
10,4944,2.0,22,214.10000000000005
11,31298,8.0,22,15.7
10,32864,5.0,22,61.2
10,47332,2.0,22,576.2
11,715,15.0,22,10.7
10,8864,5.0,22,113.8
11,45449,9.0,22,466.40000000000003
11,32640,6.0,22,42.1
11,35525,4.0,22,127.5
11,30423,12.0,22,161.0
10,35112,0.0,22,22.900000000000002
11,43027,25.0,22,156.4
10,47611,21.0,22,1314.3
11,45447,32.0,22,1361.9
10,35141,29.0,22,40.2
11,33740,17.0,22,2.4
11,37374,0.0,22,36.199999999999996
11,46876,21.0,22,787.9000000000001
11,8864,8.0,22,8.5
10,9248,26.0,22,74.0
11,31299,14.0,22,4.6
10,35145,15.0,22,1109.9
10,30773,11.0,22,114.5
10,48136,4.0,22,6.3
10,45296,4.0,22,917.9
10,31520,29.0,22,122.0
10,48135,7.0,22,10.399999999999999
10,33382,3.0,22,13.2
10,33261,2.0,22,14.700000000000001
10,43173,16.0,22,242.2
11,35525,6.0,22,103.6
11,43215,25.0,22,31.8
10,35142,26.0,22,160.3
10,49765,3.0,22,133.8
11,43192,7.0,22,10.9
11,47336,28.0,22,110.0
10,45112,13.0,22,1.5
10,30548,17.0,22,16.9
10,33260,13.0,22,7.3
10,36090,3.0,22,102.39999999999999
10,32302,6.0,22,2.9
11,739,3.0,22,20.0
11,33074,10.0,22,1.1
11,43227,18.0,22,70.60000000000001
11,1112,24.0,22,16.299999999999997
11,43147,1.0,22,2.3
10,43159,16.0,22,4.0
10,43147,30.0,22,7.8
11,34617,11.0,22,789.5999999999999
9,32953,22.0,22,905.0
9,33267,22.0,22,81.0
9,49860,18.0,22,16.0
9,1233,2.0,16,70.0
9,36130,2.0,22,1423.0
10,1182,3.0,16,24655.800000000017
10,4270,1.0,22,23783.20000000001
11,35484,4.0,22,12653.699999999983
11,37581,1.0,22,2166.500000000001
11,36746,1.0,22,5030.800000000008
11,32873,16.0,22,988.5999999999999
10,31586,28.0,22,83.69999999999999
10,34865,22.0,22,3694.0000000000005
11,48373,11.0,22,350.69999999999993
10,31520,5.0,22,72.0
10,36261,7.0,22,191.89999999999998
11,34328,1.0,22,472.79999999999995
11,6490,1.0,22,2872.2
11,32281,0.0,22,179.7
10,35842,12.0,22,897.1
11,48925,6.0,22,13.3
11,34495,13.0,22,21.5
11,43356,1.0,22,153.2
11,2438,11.0,22,11.1
11,34646,5.0,22,41.5
9,35142,25.0,22,1825.0
9,35728,21.0,22,1616.0
9,30375,21.0,22,28.0
9,35118,2.0,22,81.0
9,45295,10.0,22,1040.0
9,32815,30.0,22,175.0
9,36008,21.0,22,18.0
10,1146,1.0,22,43338.29999999987
10,43147,5.0,22,4861.400000000001
11,43215,16.0,22,716.5999999999999
10,31471,9.0,22,2078.2
11,34053,13.0,22,8262.500000000002
11,34206,18.0,22,213.4
11,1232,21.0,25,1707.9999999999998
11,35841,27.0,22,12.8
10,2233,27.0,22,5357.399999999998
11,1120,18.0,22,907.5
10,35107,16.0,22,350.0
10,2665,22.0,22,928.6000000000004
10,30569,4.0,22,2324.3999999999987
11,49028,12.0,22,1691.2999999999997
11,3894,0.0,22,2396.7
11,43040,9.0,22,4843.799999999999
11,34206,12.0,22,7074.800000000005
11,1145,8.0,22,848.6999999999998
10,43307,27.0,22,1351.5
10,37403,10.0,22,769.2000000000003
11,30532,22.0,22,2705.6999999999985
10,32861,5.0,22,2650.6
10,41938,31.0,22,1421.2000000000003
10,43209,24.0,22,527.5999999999999
10,31298,4.0,22,189.59999999999997
11,43065,28.0,22,672.9999999999998
11,37495,5.0,22,2419.5999999999985
10,30551,7.0,22,661.7000000000002
11,37360,6.0,22,2279.699999999999
11,4280,22.0,22,1044.8
11,32303,24.0,22,136.8
11,31584,1.0,22,299.6
10,49028,0.0,22,17269.899999999998
11,46772,32.0,22,1078.7000000000003
10,37581,22.0,22,561.0999999999999
11,47336,3.0,22,1026.3999999999996
11,35141,29.0,22,84.9
10,32303,12.0,22,246.60000000000002
11,1126,24.0,1,204.6
10,47612,3.0,22,1011.1000000000001
10,43134,7.0,22,10.7
10,36745,14.0,22,89.20000000000002
10,34056,6.0,22,194.89999999999998
11,32940,15.0,22,261.59999999999997
10,30249,29.0,22,27.900000000000002
11,43200,31.0,22,25.599999999999994
10,31514,14.0,22,345.4999999999999
10,43156,19.0,22,242.10000000000002
10,43188,6.0,22,154.5
10,31498,12.0,22,248.4
10,37569,29.0,22,122.10000000000001
10,40985,21.0,22,186.40000000000003
10,634,2.0,16,118.69999999999999
10,33196,10.0,22,145.3
11,31466,16.0,22,40.599999999999994
10,40886,27.0,22,84.69999999999999
11,635,2.0,25,131.8
10,30416,28.0,22,82.60000000000001
11,1284,31.0,22,114.29999999999998
10,43344,11.0,22,179.9
11,40450,22.0,22,348.29999999999995
11,35527,0.0,22,1048.1
11,36091,28.0,22,25.3
10,43159,6.0,22,16.7
11,31485,14.0,22,47.1
10,5376,1.0,22,140.39999999999998
11,30554,22.0,22,71.9
11,43195,15.0,22,25.6
10,1112,7.0,22,1243.3
11,43028,19.0,22,49.5
11,1373,28.0,22,10.8
11,30575,29.0,22,171.0
11,141,23.0,10,12.100000000000001
10,31780,7.0,22,91.6
10,34787,23.0,22,101.4
10,35107,29.0,22,144.8
11,2505,14.0,22,49.400000000000006
11,35244,9.0,22,18.4
11,32962,18.0,22,53.1
10,5921,28.0,22,18.0
11,630,29.0,1,38.7
10,43200,31.0,22,53.99999999999999
10,42783,18.0,22,48.60000000000001
11,6476,5.0,22,938.0
11,36536,16.0,22,40.1
11,34786,6.0,22,880.8999999999999
10,43027,25.0,22,364.2
10,44292,8.0,22,4.6
10,32640,0.0,22,123.50000000000001
10,31470,22.0,22,94.10000000000001
11,30314,20.0,22,299.09999999999997
11,32959,21.0,22,12.4
11,33678,29.0,22,29.7
10,48019,30.0,22,3.4000000000000004
10,40641,32.0,22,68.69999999999999
11,31584,15.0,22,27.1
10,32961,0.0,22,30.2
11,43169,18.0,22,54.5
11,32640,1.0,22,198.0
11,43227,14.0,22,45.2
11,43169,26.0,22,31.5
11,43062,18.0,22,13.0
10,30548,10.0,22,13.3
11,34054,26.0,22,91.69999999999999
11,32142,1.0,22,10.8
10,33265,8.0,22,60.800000000000004
10,37427,30.0,22,18.700000000000003
11,45296,32.0,22,769.8000000000001
11,665,23.0,22,9.2
11,35072,4.0,22,6.0
10,32303,20.0,22,58.3
11,43062,27.0,22,32.2
10,43218,26.0,22,148.39999999999998
10,40641,14.0,22,112.4
10,31590,15.0,22,4.0
10,3144,17.0,22,64.7
11,31695,6.0,22,28.6
9,32286,18.0,22,11.0
9,106,18.0,2,10.0
9,1111,14.0,22,57.0
9,48689,18.0,22,263.0
9,43089,25.0,22,2.0
9,31624,2.0,22,19.0
9,48297,3.0,22,0.0
9,46706,18.0,22,630.0
11,1109,0.0,22,26514.70000000001
10,43161,15.0,22,121.8
10,2425,4.0,22,117365.1000000001
10,1700,0.0,22,1771.3
10,37427,17.0,22,376.20000000000005
10,32311,5.0,22,16601.000000000022
10,43174,4.0,22,413.5999999999996
11,30551,3.0,22,326.79999999999995
11,40217,2.0,22,3.2
11,34794,0.0,22,3195.8
10,33736,24.0,22,109.6
10,48228,17.0,22,299.0
11,46095,17.0,22,250.29999999999993
10,35112,23.0,22,10.8
11,46275,17.0,22,104.8
11,9217,18.0,22,19.6
10,31593,5.0,22,523.1
10,34542,12.0,22,162.1
10,4512,24.0,22,105.8
11,30178,1.0,22,6.5
10,34348,13.0,22,39.8
10,31188,12.0,22,66.5
9,45527,25.0,22,41.0
9,48374,5.0,22,64.0
9,43014,5.0,22,7.0
